IP Address      | Identity                                     | Gossip | TPU   | TPU-QUIC | RPC Address           | Version | Feature Set
93.191.10.77    | 3NYc7e4mG3rwMF1Ye7KEEPGaFiFYvNy7cN3p7xw9ZvHn | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
202.8.10.86     | 6gCQVqpQJeghgGKTry4i4dipgc1B8yXWUJ98bqzDWoji | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.36.169   | 29VVxjftcP3uMdLEeJxMdHocHfjbjA1cEzNoXXWRuTmb | 8001   | 8003  | 8009     | none                  | 3.0.2   | 3604001754
64.31.48.178    | Gop2NUrpk54DWgDcmZ7SsridruZXPzJtsZibyo6Qd2ZL | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
45.250.255.231  | L8HAdiUqcUNqbMxNpNesFANQh9JTqqrcMih2967a9bL  | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
72.46.87.61     | sWap9PCv2mc1yHu4K8BwJR9zpKxLdS85tJ9PaL28CYc  | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
198.73.56.212   | CUdDztFfMVA8X6KyaC6ftFM2sFffaY2aBpeYq1yFxc47 | 8000   | 8003  | 8009     | none                  | 2.3.3   | 3640012085
84.32.186.44    | AmjX7CerZbHrU814UeBp2gJC7gANNG3KrP4c3RyD7TSD | 8401   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
64.130.63.26    | Ava6qMcb91ffJn4MxaKLtJo39Y7nWcxnr8Fk1jqJ6MCF | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
44.201.13.216   | DZYdftX1hyPgKQ5awDjE5WjAqjJA16DmaCmKEc4drzCt | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
57.129.99.179   | 4c6vMJg7zJpheNqprTv3e1P1BmSqkLz4ojBuPPDH9xn3 | 8000   | 8003  | 8009     | none                  | 2.3.8   | 2255652435
154.16.171.104  | 6j1mKh41y5LVnkBbEYqgmtwcsfa4agULNU3QQdAi4kJe | 8000   | 8003  | 8009     | none                  | 2.3.10  | 2142755730
64.130.42.211   | mce43sNQBBYGMYY7am4yqyaQPYSrpZrY8wBJS8dQ2DH  | 8001   | 8004  | 8010     | none                  | 4.0.0   | 2823985021
141.98.219.70   | 9Wku8rQdWrqQzBm1mz58HbAb1aYQdQs8xxyhE1CPq8W4 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
202.8.8.136     | 6KXq7B9ietxs859ASPapYtJDy5ZAFADr7bAxDwN3Jsn5 | 8001   | 8004  | 8010     | none                  | 2.3.7   | 3640012085
89.42.231.19    | HXEzYVLDMAPEMoYL5HjFSDzYoCjerQivyodNecsNBMPt | 8000   | 8003  | 8009     | none                  | 2.3.6   | 3640012085
44.235.56.74    | DrRMbDRbQnpdm93XZ1vjJqCN2Zch71R9WJbhD1vwusex | 8000   | 8003  | 8009     | none                  | 3.0.7   | 3604001754
185.26.10.249   | c3oyHUruoyHnMwNNFsu23N8i84FZMp2B8bv963jYSKi  | 8000   | 8003  | 8009     | none                  | 2.3.7   | 3640012085
64.185.227.130  | 8RmpGiQQiqkHFaLDjn1ct1D4PsvhKGtTagcS7vTjvxyz | 8026   | 8002  | 8008     | none                  | 3.0.4   | 3604001754
64.130.34.52    | 7JgwbLRfvzLWt89Agbayx4t65raCbDfKFSYEDJg7WD16 | 9021   | 9026  | 9032     | none                  | 3.0.6   | 3604001754
74.63.225.123   | HFUCMWmHHLZuSomn99mEvTrnUGC9UVWiFex1LB7FLRVX | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
158.178.242.109 | GGbn5QJ8Ac9e6xCvnmb82QGbqCBtgR5jPpNxLZGHQ3Tu | 8001   | 8004  | 8010     | none                  | 2.3.3   | 3640012085
185.8.106.237   | 9krLngk6zhyFJ3VGx4f8SRc9JveHZ2bEKFfYEgVX8CJx | 15000  | 15003 | 15009    | none                  | 2.2.20  | 3073396398
51.89.17.30     | J8idaB5zk3hiBhEpFe2rSngNKgj33T8iwCyFFBpcHjBX | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
64.203.83.116   | DtpwEimugAAbRkKvwTR5F7q3kX76RyJuUkt2sMUZnqQw | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
47.254.128.160  | 3HeVmqWd5BsKVAMifJAEWEhPrme3sdRU6ni8UNz1eTZy | 8001   | 8003  | 8009     | none                  | 3.0.7   | 3604001754
64.130.49.144   | 26EQFKEmNDA4Tbh5whLz8jujrhW8KmFwTLZvKFr8M749 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
66.23.230.58    | AdRcy6p92cGrkifpeQMvgdJw1Z8ibDDQhMrYCkN7KduF | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
92.204.197.66   | GUuS6KuzXbDFw38D4hKaGJ7buvh7hr4kTKUuLbZP4cKp | 8000   | 8003  | 8009     | none                  | 3.1.0   | 128318206
67.213.117.83   | 8KjPuxYDzpk2njYCY5bujeBimdiqxNdrPY654Xa54UCX | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
141.94.162.3    | ANWcFjuccGtHaULhduu6A3tUucPMpFUtdrLEFshwMvrc | 8000   | 8003  | 8009     | none                  | 2.3.7   | 3640012085
74.63.225.117   | AS1E3rmVtqDCrTSD7RXZwTRtk9yeqsJpzTugxWEaZu1z | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
31.59.98.3      | 69UA8SeVbFCfha4WHX64cw6Krp1PM4gJ779UmAnH2YpN | 8000   | 8003  | 8009     | none                  | 2.2.20  | 3073396398
136.243.131.24  | AdLKKjUt5DW4RDE7xiYa2UNhCRCRafgSQjsyBMw8muw7 | 8001   | 8003  | 8009     | none                  | 2.3.11  | 2142755730
199.189.85.131  | 7j3grK2V9UYokGGp5EuEZ6jeAVSQEf1GeUBXpmtprg3s | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.47.19    | FXpBdzhkRSuwa45FH41WQroKrTNS3s3VvzHgH46SPpxn | 10000  | 10003 | 10009    | none                  | 3.0.6   | 3604001754
64.130.58.23    | 229mEJbS7qN4ffJNpwLvnHj6skuLtoyyFz4HKC1DwcWg | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
192.69.194.18   | BXpG38k4z6Z7KDoMNBboyqpEioNpQTMb47rFC4jpkGfn | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
64.130.63.78    | mcs53XCrKqaQTKV74oECGrkk2WpZuPG3uoozvNvgHmC  | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
208.91.111.166  | PgaFqKC4aUh9VSQ1RHkBHpkWrBJ9nBt1G8AGUboiFVq  | 8001   | 8004  | 8010     | none                  | 2.3.7   | 3640012085
64.130.50.87    | HQXW7Mci1T9srqXDKjFUzgrDtRTxTnRE8BcLvK9Ha3o9 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
185.191.117.57  | 9HZvhqsesoh9arWApvz6FVPK7ccng2BWhzNwRpnc4Zc1 | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
72.46.85.159    | GaCg7S2QJtCTmeNYjZiTxrdetf7EoGVhgGt25Um1CkUo | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
67.213.112.85   | EiZNY3y1Xxunc41djnu2uGyzqLqjrTZ3s52mPed2jwSV | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
146.19.172.9    | 7Sgxzs68EhVZaxsBd1BfHumBcqjkoGhfTM71mqJX6YCq | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
185.44.207.20   | AvyizFXkJd9fDTs953tfyKaKeWbQzhgR5YBgsN2nskJy | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
109.122.207.111 | 8cHVM48jeBdCiuNMT6wcENEjaT3yTYd9H3RueLZPvGFJ | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
136.244.93.186  | 93GpR7b1NXmNktKGLC4qvRU1QwV7TsXoPtUXK96wYRRv | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
74.118.139.111  | 3us2NhMakNTn7BKHJ4FV1bM6jRsrSi97k1DqzHjJKSz6 | 8001   | 9002  | 9008     | none                  | 3.0.8   | 3604001754
67.213.119.95   | 4ELyKNZ5k6udAxaZCkZNWV6G22dpPrtf5PF7y3eWVV5s | 8001   | 8004  | 8010     | none                  | 4.0.0   | 2823985021
51.68.203.66    | BxqLNv5EEZPx6NdLmgxXzuAPWuHAMTpti9CYGwazJ1Jg | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
69.67.151.103   | c2cE3BtwwXNfbHrQbu57pqoqLhjLAxtszNHUn3UvpK4  | 8000   | 8003  | 8009     | none                  | 2.3.8   | 3640012085
91.99.37.91     | FFcfLLgHU4uEMrW2UHwjr61edjXevNagmVkNqHDbfG6M | 8001   | 8003  | 8009     | none                  | 2.3.7   | 3640012085
15.204.241.59   | 3ATV8muZehPYoF6BywebxFpBfRrjxkQPmRGpJEREEkzk | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
80.77.175.71    | DbJWVq5646dL3YoFGrnCji52G6yxTDjCPbPWfJzVSEdw | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
82.113.38.50    | RBRgLQ3VveBHpub6JZWJx46k684wP2yusqQ6eaRDAWH  | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
109.94.96.253   | H2EHXu1vr9avdYUpgLCAryzioCmeYnQQbJKQUAqTf4hT | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
154.211.187.80  | 4iyosjQg4tYqJHBPhP21gwFJ42Qxjfr4NmEbfAKUL8w9 | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
198.13.130.76   | D7hbK4g2dzNWKx7mCVWvUjiFidFUVf8Y5JgR9Xeq7TMK | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
103.167.235.145 | 5zoJ3Pe88th18DGYaCPdTje2MFRVFurVRrNX3SePGUQv | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
89.42.231.122   | 8mpMpmjDveCFcbgB5vW1jtuLzcsgU9a66zVTySjWe6ug | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.42.216   | 9rP4tsBcxDh9kdt7NF3vuLZaBYejqLgAaLRnNPSxixKJ | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
189.1.171.145   | Huypqiu6YxDr8qhuo9NPH14YpUreGSZmiRPFsRkCGr7U | 8001   | 9001  | 9007     | none                  | 0.712.30006| 3604001754
34.210.209.197  | BVPSFJNSfSsNGbnovC58QU4Rcvvqg6pHozNZUvgqJnLP | 8001   | 8003  | 8009     | none                  | 2.3.7   | 3640012085
64.130.51.188   | Gh62nF8Nk2CWj6XdEWjfBBXAJxthJks3EPCeRgam7Ghz | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
51.68.133.124   | 6WWYaGwHb2TyfRBYq2rQ8BBMPGv6gjCUckm5voJUfqwn | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
45.134.108.160  | 3TQZjZuEVkFsyL5Kq2ouNsLmXFSGDw3oBGCjmT4zUzs3 | 8001   | 10004 | 10010    | none                  | 2.3.6   | 3640012085
109.94.97.129   | HkSJfsRyM954vPEk6E7A29dWi4Thod6cZstehdDn6Uty | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
74.63.203.109   | CQKyYa6ZsnSwiPzLTUBczmfNms1iefh2iFQKhMZPseCj | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.31.58.163    | AkUNRNiyYCqRLhQ8LoUsZ3HpTE2Skm4DmvRPcpW5iSRC | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.34.8     | 8z9CVzNLk8fg3SpUxHFWAC8uSCwJaCk5WUXQQtFQWE7t | 8001   | 8004  | 8010     | none                  | 3.0.0   | 688298317
47.130.37.154   | EKm7cLFGoSu7MqZXnCqymTLCcfktJfqQBzuT6rXxeLyq | 8000   | 8003  | 8009     | none                  | 3.0.7   | 3604001754
84.32.186.137   | 6SjkfdNfAWnSazc5HGAyvpfYXF4ChwME2X8LvGrbqmrp | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
135.125.224.90  | CJXgYknjahECYpzci9VoxTWfyaa7amPMWHPB75PqgxWs | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
74.118.143.5    | 3hP7yZ6DuztAggTt38BX18iF9qShmDCRcRkoDLxxfdCW | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
85.195.82.131   | 4KYMA4Fg9v9HHttbkgeo8Njpru4DA57a9Lkgmc9y25mT | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.176.218.125  | ASPKrcFM9M27cHcbuuuJddxPumowE1izViRsNehVjqAb | 8000   | 8003  | 8009     | 64.176.218.125:8899   | 3.0.10  | 3604001754
64.130.50.141   | 128xxQBiGRh8m9cgYbH3yzhSZNTVXViaxtTjHCJiA2qE | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
85.195.82.103   | 9RyKhwKkchrW23DBuWVCG26pWkEnLPpnkQvCbzk1TiY6 | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
173.231.43.218  | 491mwDAeCuVWP5fzZKNPC3bM8Fihc42MgqkXNHBSs1ow | 8026   | 8002  | 8008     | none                  | 3.0.4   | 3604001754
5.135.121.235   | Bvw6sFnS9WoHKtUfmFUovFxVZtJNjzJiWVqykmaYweTT | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
185.26.11.247   | DCPLLNL4agaJrHemxYE7W8zg5WjZMQ2vaNmivMZaEmeh | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
178.237.58.135  | AvPmbPQXoSuS38VsuzvvNSgKZApgnihSVXAA4BZN3EdV | 9000   | 9003  | 9009     | none                  | 3.0.10  | 3604001754
208.91.110.42   | 4xJuzsGmmzG9kUuHLgCHCgH5keAikC5GamVHG1LYcQYQ | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
72.46.87.113    | EYfUtMAMonsTMQAPpca2hgnwc2VaWGW4syozHx2hMwSV | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
85.195.84.11    | 3iAvrRzYk9gKqypMgpHDM4Sunq6mT8GZpkcsE6QWUbsG | 8001   | 8003  | 8009     | none                  | 2.3.8   | 2255652435
45.250.253.167  | GroxtyjnuHNGJcdeuQ83e2gaHimyzEuLTwPnsbTT1nJ6 | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
15.204.101.120  | 3Kd2hfLBG7aBgxjK1bGTMWhxGU6zaXuP2bCwaxcY3AeR | 8800   | 8803  | 8809     | none                  | 2.3.6   | 3640012085
204.16.247.213  | CN9J6uCgfDTsWpCAPQrUv77z3uKqa2uuUykJKZjeXV63 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
72.46.86.239    | 7HmH6hUQLSY7rjuj7iAjCp3pXqiuYSRtzdWiBHXbNJaw | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.44.45    | EJ2Tbmy3RpusMuG5WbdE9XAR5VYgVhYwb7tygGoz7mSV | 8000   | 8003  | 8009     | none                  | 2.3.6   | 3640012085
64.130.43.220   | HnVNed7gA4jhS4Yv9rhw44ZD6JKFFppvpJ12yuTep1ER | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
104.204.140.164 | 5Kcuccajx3vxpTvSuNMhWFe7xruDncwKiu3AcxEWZWqc | 8001   | 9001  | 9007     | none                  | 0.1.1   | 4294967295
64.31.54.43     | 9XHfLowiNDweKNJWF8eVk57u1LxhUVZB4DvbAZGioUEq | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
67.213.127.97   | 8KEz9zQoMYWkSdr2QefwayrwxhCWHtA8f5ByuCxaL9fv | 8001   | 8023  | 8029     | none                  | 3.0.8   | 3604001754
74.118.140.149  | FgqGhaqdCBrZuPx6tgSiwfeoAqCZJRTNV4ZuyWM1Saki | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
100.24.35.75    | 8rZmvdYMmqR8K8CYqyVjp2gtyWse2AguX987wQ4uu1fK | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
189.1.164.87    | 8cXYpP1qC9RkRgDRiSLJBkhv2mZgPqXt8RuRpBsvjR2N | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
67.213.113.13   | 6Fbs7w47QVC1X2DZZMbFfctGdN32V4pRFwyRM4HPNU49 | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
109.94.96.47    | 9WStuNaKvtrWQvE6Pndaytd29hhGJkRwNVtH4J4z4UVL | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
72.46.87.199    | GPSjAGfmZHV1v7tTEioi5RtULBYrhhQeueUbfZXPDYsb | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
64.130.58.83    | BDyR3kM6cJGPthLtBH397o8bU9DTNZbq6oAHemefYqH4 | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
47.238.157.179  | 373j9oXwE4eJWS5P2iADebA7AmdGagks6CDHgzQmut41 | 8001   | 8003  | 8009     | none                  | 3.0.7   | 3604001754
185.134.66.3    | NdM2UmeyT3ZznnPsYsc2B4K3cmoc5FiuhJ6CVBNjuhE  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
57.129.85.194   | 8JUdrwVvgiJoMw5YaShuV6xL2N3KNwjRJubE9uWPvwTe | 8000   | 8003  | 8009     | none                  | 2.3.8   | 2255652435
64.31.54.47     | BL3H6wJdi4DeDpCPCgU3oMVN6s3xZZZd1uARAg1FY2wp | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
189.1.171.1     | KkXuM6S4VTMywi3Q6LEVisVTmkhwPzuFVPGS6g827G3  | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
89.42.231.99    | VYkKgNgP7Q2ZRvCSQ6ed1H9mukbGfajsVDD1L81xZTD  | 8000   | 8003  | 8009     | none                  | 2.2.19  | 3073396398
64.130.49.56    | 2MhMcqCqPCHEfZnmzfvUorT37hS1FXnXYj4idwFSwxM5 | 8000   | 8003  | 8009     | none                  | 2.3.7   | 3640012085
84.32.103.106   | Gm5SWPLzsA6TkKwMSWnZZUsH5f9fy15NkawMuGNpHCFD | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
64.130.32.8     | BBqSceKeYPk94zxoqyD9bQParcqmrTsVJntyJcVvZSY5 | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
5.135.124.104   | 12i424wtLsXbtJDWSbytrLKMH4wbDcreHLd5MfHLv5Dx | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
199.254.199.127 | 7Vi5c1LagFTgmuEbvHRWM7UbbAMWNthiQXac2y5fueDr | 21610  | 11603 | 11609    | 199.254.199.127:21611 | 3.0.10  | 3604001754
208.115.223.1   | 8PC2Kz8xqwRb2GEaBfNA6vr6NgKesfB9RsWTBeThXZSw | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
185.209.177.4   | 9JXEcd2Gp9ar6MfBLZbRXQFpkPnNDyPmMtK87DaHrX7p | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
56.228.15.161   | 8KbSsTrf8obBUGB4aQN4gYLY3aHU1e8Hr4RJW6U5U2Rz | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
64.130.55.20    | F3UNFGCD9zemDd4qryCTvaMDgjJmkSwJdfU2taZYGcs8 | 8001   | 8004  | 8010     | none                  | 2.3.7   | 3640012085
44.223.86.151   | 4f4qHshsuWQc4UsBBGAvoGu1jTPQKbKurF4qRKoFNSK4 | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
203.118.21.115  | Htypy9WC7gMMt2F8qExtg9Hc6NSxW5XZ59QCB89fqrWR | 8000   | 8003  | 8009     | none                  | 2.3.13  | 2142755730
23.92.177.77    | 71mvw97XTB9e1MMBznJ6pE2mm1FXyCR8JpLEWzASW96k | 21610  | 11603 | 11609    | 23.92.177.77:21611    | 3.0.10  | 3604001754
160.202.128.5   | GQYjRfXrxzrR1D555mMMazfMUVSqK8eC16TJyRoRUYq6 | 8001   | 8004  | 8010     | 160.202.128.5:8899    | 2.3.6   | 3640012085
43.156.148.140  | FHJAXeG3SmzE4D9YVWaYiDWGUV7mAXyJLbxA7vm3k9wc | 8000   | 8003  | 8009     | none                  | 3.0.7   | 3604001754
5.199.164.124   | 3xpezojoBiBLdKpmEeTSBM61EFWVcScvvMA6h3RamLY3 | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
67.209.54.238   | 7CPfE1uaMMWv27RJ1TpVvRp88iz7xVPFP9hoqqsqiRv  | 8001   | none  | none     | none                  | 2.2.7   | 463342092
64.34.81.143    | BfHaSd2pfdqn6huTwA71TWKi119SZvr7mGeVHQzWt35L | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
64.130.49.37    | 4WqzUJmpsgjd2MMNDxABSB7KTBiWYmMPzwKPvfFpsFSx | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
194.147.214.135 | 6No5WU5HohtWBTUf1iymFEdiqamfmunTPTZhHNWMsSy  | 8000   | 8003  | 8009     | none                  | 3.0.5   | 3604001754
162.19.103.67   | CunrHuYjrHHH1Xq8JHpqz7YW3MKW41vTdsmadpVzw1CH | 25000  | 25003 | 25009    | none                  | 3.0.9   | 3604001754
40.160.12.38    | qK3MJSuCqVStmMmhgStQ7oeVa2RjUZersCbMavt4iUL  | 8000   | 8003  | 8009     | none                  | 2.3.6   | 3640012085
64.130.47.157   | EEMguuDjyBoEPayoSoMeq3binzhKxUc52t4EUw1g5aY2 | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
18.199.177.226  | DigbdMv2G29cFuFr296C3cgKMW4cm2KSsSbfAUiUvGrn | 8800   | 8803  | 8809     | none                  | 3.0.10  | 3604001754
51.81.215.28    | HSw6fPw87g3zBEPE6uS74Y69DkY9Vg5m2NDjj4WfMS3u | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
51.81.149.103   | 9B13pDDhp2mgVyovTaEQCVR18yJw1sPiJmLmmU5APQuM | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
64.130.52.167   | JBcMUvHcYowhdkwzLaVvKhWAdLfWojMVAdHcEFJqTnk2 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
185.209.179.29  | 9gXjz2N9LJ4BAuhipinB2AYpeuD24yULTENKeUGBduPd | 8000   | 8003  | 8009     | none                  | 2.3.6   | 3640012085
64.130.34.21    | DUmbg48gNC9uW1oNx814jYRVtuCcRMw8b3WzBbu5fWKs | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
185.209.179.187 | 7AzuVJXeAumsAp5mk7tPSNEEYgAR7eCgZSAAuFxDxYvi | 8001   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
51.81.182.90    | 7ZGcBwpRq7PDgyudnA4CijCsSJSYqUm5E8dALLTjNRNU | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
141.98.219.126  | 5wT6eBSyLARd6YYncxniTTRr8KEG6jFd1mEHwoUu9Vfz | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
67.209.52.133   | dmyQrYKDz9LKLV99MQrJ9BQsFfqQMDV4iYau1mzC4Ue  | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
185.191.117.50  | 7SdBJks3Z8p8x9hq2jpNiAKnCsswFUPabpo17mRRAoAE | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
64.130.50.53    | 3ErHHbw7oeotTdiJtTNJYDgFB1N3vU4hC5uTdQBtcxqC | 8000   | 8003  | 8009     | none                  | 2.3.5   | 3640012085
64.130.53.47    | SALTsHeGko9U8aHpwUYckqepXGU8MHWfM2ip5xnxSf5  | 9001   | 9002  | 9008     | none                  | 0.712.30006| 3604001754
51.38.92.201    | 5tCeBeee3pUTXhiFgGepVxfFk4YdZ3LthBGNJQHEmhGE | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
38.88.64.92     | HZg89d2UHci8RAR2KTDrX5U75fFqB4PTncqDr2dgZ5bc | 18502  | 18505 | 18511    | none                  | 3.0.9   | 3604001754
74.118.140.195  | 6bqkysWKDCT4ZH9hvCKN3gFDEHDXQ7KGpZ9iyuumBRTF | 8001   | none  | none     | none                  | 2.2.7   | 463342092
78.138.96.203   | GTUiKrTkTQWCGV5d8BUrw8gRLVZxtnmm9KA71jgxGSJA | 8001   | 9001  | 9007     | none                  | 0.712.30006| 3604001754
129.153.107.106 | HiFHvhBsN3k5fMohgrqPpThFZwFzpbYeKMeX3pAbPY5N | 8001   | 8004  | 8010     | none                  | 2.3.3   | 3640012085
193.118.169.82  | CxX1AnsUMQVEP1XUaG8nHg6RBZguGHPFff6hcVg5th6x | 8002   | 8005  | 8011     | none                  | 3.0.7   | 3604001754
64.130.34.11    | FsQpf6YDxACrWrZJgaRULTzfQC7ghW2gABaREhnR5C7Y | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
140.82.39.68    | Ecm3A8VxrDbVGs1MgaC8KFCWSySih5w8DN1EaFZqPxBB | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.49.79    | 6YHuxg3qgZYHDwaEmS1UypAs62v5R9G8BJ43irDix7uT | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
170.39.214.120  | 2T2eAutHXJbYtT2irwJ8RSpjVFCoQneCqWZwaUtd5zMT | 8000   | 8003  | 8009     | none                  | 2.3.6   | 3640012085
185.191.118.16  | EJQaZ3PSv7kM5eh158gSb9bdbkyfMq7EWK5ohPCydnwo | 8000   | 8003  | 8009     | none                  | 2.3.6   | 3640012085
45.152.160.253  | 5ozdhaC9vAWaEr87vQMLorSmnAheAQErevRJEWkzbcWY | 8000   | 8003  | 8009     | none                  | 3.0.0   | 128318206
52.53.154.23    | 8qUQXnYHKYsiy2RY9WU54zZoB7aCrT2gbADTmUWZdEjV | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
208.91.107.93   | 63vDC6omsyF4jR91Ss6NpjP3YVutjdT3vFsbnkznBUkM | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
185.191.117.119 | Fu72tK5Db2XiMuVPvY6pbwYmq9PrFtBT8eNT2TdFoJwQ | 8001   | 8003  | 8009     | 185.191.117.119:8899  | 3.0.8   | 3604001754
5.39.251.204    | Dm7L1FMRrHBtVpkYDNqQo4ej9MjJKu7EERaHDAPhBmUY | 5577   | 5557  | 5563     | none                  | 3.0.5   | 3604001754
51.81.171.2     | T8WhMgFtNMLkVQsfsteaxjMfPVyhbb8jM4Ueviv2Vj2  | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
45.139.133.235  | HGpAsUNbEw7pdXvsBdyxPGSR4yGzNqXpvE75r164g7P8 | 8000   | 8003  | 8009     | none                  | 2.3.7   | 3640012085
64.130.32.154   | 8VR1LN5MPv1RmuyJSRpHAMX4CnDfnSqfhoFJMW7eju8r | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
43.245.226.253  | 6CL9yZ8thouuWdCi8VXmF1Surgbgf1Cd6EfekCCD31aD | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
